인증업체코드,인증분야,인증분야명,name,lng,ltd,주소,전화
2795,1,위생등급제,서울만남의광장 휴게소 우동라면,127.0426254,37.45964401,서울특별시 서초구 양재대로12길 73-71 1층 (원지동 서울만남의광장휴게소),02-578-3372
2796,1,위생등급제,뉴욕바닷가재청담점,127.040015,37.52426516,서울특별시 강남구 선릉로152길 5 (청담동지상1층),02-547-0023
2797,2,채식메뉴음식점,뭉퉁이,127.0414368,37.52598018,서울특별시 강남구 선릉로158길 13-8 (청담동지상23층),02-548-4922
2798,4,저염실천음식점,유가네맑은곰탕,126.9302466,37.48515853,서울특별시 관악구 신림로64길 9,02-887-6600
2799,7,안심식육판매소,토성정육점,127.1152624,37.53919754,서울특별시 송파구 풍납동 40 (풍납동),02-951-5603
2800,6,먹을만큼적당히,본도시락(선릉점),127.0504804,37.50261543,서울특별시 강남구 선릉로82길 5 1층 101호 (대치동 캥거루 빌딩),
2801,1,위생등급제,아오미,127.1552221,37.5523496,서울특별시 강동구 동남로71길 20-10 (명일동),02-426-7171
2802,1,위생등급제,평안도찹쌀순대,127.03031,37.52729902,서울특별시 강남구 논현로176길 22 지상1층 (신사동),
2803,1,위생등급제,풍년갈비,127.1222142,37.53641907,서울특별시 송파구 바람드리28길 5 (풍납동),02-475-1512
2804,6,먹을만큼적당히,풍년갈비,127.1222142,37.53641907,서울특별시 송파구 바람드리28길 5 (풍납동),02-475-1512
2805,10,안심마트,(주)에브리데이리테일 올림픽점,127.1310621,37.5157262,서울특별시 송파구 양재대로 1222 (방이동),02-440-0785
2806,4,저염실천음식점,홈수끼,127.1262418,37.51204094,서울특별시 송파구 위례성대로 134 1층 (방이동),02-417-4124
2807,1,위생등급제,(주)아워홈 대성학원송파점,127.1222025,37.48760991,서울특별시 송파구 송파대로22길 5-5 (문정동지상5층),02-477-1035
2808,1,위생등급제,황해도 순대,127.120093,37.494885,서울특별시 송파구 송파대로28길 27 101동 103107호 (가락동 성원상떼빌상가 ),02-449-7717
2809,6,먹을만큼적당히,어독도참치,127.120093,37.494885,서울특별시 송파구 송파대로28길 27 101동 101102호 (가락동 성원상떼빌),02-449-3737
2810,6,먹을만큼적당히,본도시락(송파가락점),127.1205443,37.49428627,서울특별시 송파구 송파대로28길 24 지상1층 101호 (가락동 밀리아나 2차),
2811,1,위생등급제,사월에보리밥,127.102238,37.51691155,서울특별시 송파구 올림픽로35가길 10 (신천동잠실더샵스타파크208209210호(지상2층)),02-413-9992
2812,1,위생등급제,부산회집,127.1039777,37.51852103,서울특별시 송파구 올림픽로35길 94 (신천동장미C상가 234호),02-418-4624
2813,1,위생등급제,청정옥,127.1381494,37.53145322,서울특별시 강동구 양재대로 1406 (둔촌동),02-474-8008
2814,4,저염실천음식점,뚝배기손칼국수,127.1429207,37.53458662,서울특별시 강동구 천호대로 1187 (길동),02-477-7700
2815,1,위생등급제,카페드하이몬드,127.125398,37.53771678,서울특별시 강동구 천호대로 1022 (성내동1층),02-478-2402
2816,1,위생등급제,씨제이푸드빌(주)빕스올림픽점,127.1227326,37.52686072,서울특별시 강동구 강동대로 143-8 (성내동),02-477-3997
2817,1,위생등급제,3692숯불바베큐전문점,127.1264541,37.52521697,서울특별시 강동구 강동대로 177 (성내동),02-484-3692
2818,1,위생등급제,채선당송파점,127.1139962,37.50423988,서울특별시 송파구 가락로 171 (송파동),02-424-9290
2819,1,위생등급제,유천칡냉면,0,0,서울특별시 송파구 거마로 83 (마천동),02-403-6009
2820,1,위생등급제,심마니 백숙,127.1446984,37.49895881,서울특별시 송파구 마천로 250 지상1층 (거여동),
2821,6,먹을만큼적당히,무교동유정낙지,127.079353,37.5088165,서울특별시 송파구 백제고분로 89 (잠실동),02-417-8002
2822,1,위생등급제,무교동유정낙지,127.079353,37.5088165,서울특별시 송파구 백제고분로 89 (잠실동),02-417-8002
2823,1,위생등급제,논현삼계탕,127.1100204,37.50776117,서울특별시 송파구 백제고분로 409 지상1층2층 (송파동),02-418-3377
2824,1,위생등급제,빛나는바다 방이점,127.1128208,37.51073545,서울특별시 송파구 백제고분로 450 지상1층 (방이동),
2825,1,위생등급제,콩뿌리 전주콩나물국밥,127.0968553,37.50415787,서울특별시 송파구 삼학사로 77 지상1층 (삼전동),
2826,1,위생등급제,(주)두웰푸드 안동본가국밥 석촌호수점,127.1057072,37.50970768,서울특별시 송파구 석촌호수로 268 지상1층 (송파동 (109~112 114호)),02-2202-0791
2827,1,위생등급제,차반,127.0242615,37.51868684,서울특별시 강남구 강남대로152길 62 지상2층 (신사동),
2828,1,위생등급제,목포명가,127.0571682,37.51071062,서울특별시 강남구 삼성로100길 23-22 지상12층 (삼성동),02-558-9412
2829,6,먹을만큼적당히,태평양참치,127.0553223,37.51068988,서울특별시 강남구 삼성로104길 8 (삼성동지상1층),02-553-5252
2830,1,위생등급제,참치전문점 사베리,127.0349122,37.4981737,서울특별시 강남구 테헤란로20길 25 (역삼동지상12층),02-564-3788
2831,1,위생등급제,동원참치총신대점,126.9827324,37.48513461,서울특별시 서초구 동작대로 98 (방배동(2층?)),02-583-9502
2832,1,위생등급제,동해상사(주),127.031719,37.48846534,서울특별시 서초구 강남대로 283 (서초동지하1층1층),02-3472-5838
2833,5,건강음식점,북해도,127.0104304,37.49296337,서울특별시 서초구 서초대로 265 대신빌딩 지하1층,02-532-0933
2834,1,위생등급제,오발탄,127.0072009,37.49361233,서울특별시 서초구 반포대로 154 123층 (서초동),02-591-6657
2835,2,채식메뉴음식점,아리산,127.0364596,37.49900936,서울특별시 강남구 논현로85길 11 (역삼동지상1층),
2836,1,위생등급제,한촌설렁탕,127.0387822,37.50283249,서울특별시 강남구 논현로94길 30 (역삼동지상1층),02-561-9220
2837,6,먹을만큼적당히,남원월매추어탕,127.1058618,37.50385461,서울특별시 송파구 백제고분로40길 4-3 (석촌동),02-423-7009
2838,1,위생등급제,석촌옛터,127.1060008,37.50936143,서울특별시 송파구 백제고분로41길 42 (송파동1층),02-421-0043
2839,1,위생등급제,고덕가든,127.1474686,37.56197137,서울특별시 강동구 아리수로 181-19 (고덕동),02-442-0056
2840,1,위생등급제,할머니 추어탕,127.1556633,37.54900452,서울특별시 강동구 구천면로 516 (명일동),02-3428-4949
2841,1,위생등급제,닭한마리,127.131976,37.54390128,서울특별시 강동구 구천면로 265 (천호동),02-474-8636
2842,1,위생등급제,샤브퀸,127.1218187,37.53255239,서울특별시 강동구 올림픽로 572 (성내동코오롱2차아파트 101동 상가 203호204호),02-475-9233
2843,1,위생등급제,정선생국밥,127.1305731,37.55446254,서울특별시 강동구 고덕로 52 (암사동),02-442-1668
2844,9,트랜스지방 안심제과점,파리바게뜨,127.1438382,37.55516792,서울특별시 강동구 고덕로 131 (암사동상가145146호),02-6409-3000
2845,1,위생등급제,포하임 가락(포하임컴퍼니주식회사),127.1214129,37.49434665,서울특별시 송파구 중대로 121 지상1층 102호 (가락동),02-409-5982
2846,1,위생등급제,쌜모네키친,127.1155818,37.49100076,서울특별시 송파구 중대로 60-13 지하1 지상12층 (문정동),02-451-3923
2847,1,위생등급제,펌그릴 토마틸로,127.0981404,37.51131078,서울특별시 송파구 올림픽로 240 지상1층 (잠실동 롯데월드어드벤처),
2848,1,위생등급제,강남교자 롯데월드2호점,127.0981404,37.51131078,서울특별시 송파구 올림픽로 240 지상2층 (잠실동 롯데월드어드벤처동 알라딘가든내),02-417-0931
2849,1,위생등급제,푸드캐피탈 웍스타일,127.0981404,37.51131078,서울특별시 송파구 올림픽로 240 지상1층 (잠실동 롯데월드 어드벤쳐동),02-2185-7771
2850,1,위생등급제,(주)캘리스코 사보텐 롯데월드점,127.0981404,37.51131078,서울특별시 송파구 올림픽로 240 (잠실동롯데월드어드벤쳐동 구루메프라자 지하3층),02-417-0498
2851,1,위생등급제,예원,127.1006103,37.51442618,서울특별시 송파구 올림픽로 269 (신천동롯데캐슬골드 202203호),02-2143-0351
2852,1,위생등급제,무스쿠스,127.1006103,37.51442618,서울특별시 송파구 올림픽로 269 지상2층 202호 (신천동 잠실롯데캐슬골드내 상가 ),02-2146-2460
2853,6,먹을만큼적당히,올림픽파크텔스카이라운지,127.1165169,37.52228272,서울특별시 송파구 올림픽로 448 (방이동),02-410-2532
2854,1,위생등급제,유스앤프라자,127.1165169,37.52228272,서울특별시 송파구 올림픽로 448 지상1층 (방이동),02-410-2114
2855,1,위생등급제,미스터 김밥,127.1196615,37.53343037,서울특별시 송파구 풍성로 66 지상1층 (풍납동),
2856,2,채식메뉴음식점,옛날농장,127.0307357,37.49494204,서울특별시 강남구 강남대로78길 16 (역삼동지상1층),02-567-9550
2857,1,위생등급제,한상차림,127.0292045,37.50052507,서울특별시 강남구 강남대로94길 27-11 (역삼동지상2층),02-557-2319
2858,1,위생등급제,만나칼국수,126.9263834,37.49052259,서울특별시 관악구 봉천로7길 23 (봉천동지하1층),
2859,6,먹을만큼적당히,남경,127.1259136,37.51053481,서울특별시 송파구 양재대로71길  8(방이동 186-8),02-419-5505
2860,1,위생등급제,방이 장어,127.1140895,37.51500138,서울특별시 송파구 오금로11길 63 지상2층 (방이동),
2861,1,위생등급제,미소울 생고기 송파직영,127.1132985,37.51549229,서울특별시 송파구 오금로11길 55 지상1층 (방이동),
2862,10,안심마트,(주)농협유통하나로마트서초점,127.0107575,37.50257167,서울특별시 서초구 고무래로 22 (반포동),02-596-0837
2863,4,저염실천음식점,내고향본가,127.0160256,37.51453642,서울특별시 서초구 나루터로 56 (잠원동2345),02-540-6331
2864,1,위생등급제,노독일처((주)부일씨엔디),127.0164737,37.5152968,서울특별시 서초구 나루터로 59 라성빌딩 12층,02-517-4552
2865,1,위생등급제,정일품,127.0036362,37.48376268,서울특별시 서초구 명달로 73 1층 (서초동),02-558-1289
2866,1,위생등급제,유다까 회전초밥전문점,126.9903748,37.4923976,서울특별시 서초구 방배로 215 (방배동1층),02-537-7714
2867,1,위생등급제,루안,126.9853168,37.49813469,서울특별시 서초구 방배중앙로 214 (방배동지하1층),02-533-6633
2868,1,위생등급제,히바린 신세계강남점,0,0,서울특별시 서초구 신반포로 176 11층 (반포동 신세계백화점강남점),
2869,2,채식메뉴음식점,바비오네(BABIONE),127.0068357,37.50643547,서울특별시 서초구 신반포로 194 경부선1층동 10호 (반포동 서울고속버스터미널 부속상가동),02-534-1688
2870,1,위생등급제,(주)이랜드파크 외식 반포뉴코아 수사,127.0074377,37.50923936,서울특별시 서초구 잠원로 51 지하1층 (잠원동 뉴코아아울렛 본관),
2871,1,위생등급제,자연별곡 강남 NO점,127.0074377,37.50923936,서울특별시 서초구 잠원로 51 5층 (잠원동 뉴코아아울렛),02-532-7054
2872,1,위생등급제,두레상,126.9980282,37.48177689,서울특별시 서초구 효령로 127 지하 1층 (방배동),02-587-1397
2873,4,저염실천음식점,신선설농탕,127.0195427,37.48558476,서울특별시 서초구 효령로 322 (서초동1층),02-3473-1155
2874,1,위생등급제,참설농탕,127.0302311,37.48882614,서울특별시 서초구 효령로 424 1층 (서초동),02-3471-5550
2875,1,위생등급제,아리노마마,127.0541416,37.49842233,서울특별시 강남구 도곡로63길 20 지상1층지상2층 (대치동),02-555-4623
2876,1,위생등급제,더 피그,127.0828107,37.50996742,서울특별시 송파구 백제고분로7길 32-19 (잠실동1.2층),
2877,1,위생등급제,대나무집,127.0797746,37.50965235,서울특별시 송파구 백제고분로7길 8-16 2층 (잠실동),02-423-5292
2878,6,먹을만큼적당히,송파식당,127.0844936,37.50992658,서울특별시 송파구 백제고분로9길 50 (잠실동),02-417-9854
2879,1,위생등급제,천호한방삼계탕,127.1291119,37.53923367,서울특별시 강동구 진황도로 18 (천호동현대프라자 상가 1층 1호),02-488-3222
2880,1,위생등급제,큰바다,127.1450873,37.54097027,서울특별시 강동구 천중로 223 (길동),02-487-7959
2881,2,채식메뉴음식점,우미가,127.0386819,37.51012706,서울특별시 강남구 언주로114길 11 (논현동지상1층),02-540-8045
2882,1,위생등급제,봉황숯불갈비,127.1110295,37.50179557,서울특별시 송파구 가락로18길 4 (송파동),02-413-3486
2883,10,안심마트,홈플러스 익스프레스 송파점,127.116741,37.50637078,서울특별시 송파구 가락로28길 7 지상1층 (송파동),02-3459-8000
2884,1,위생등급제,돈후이,127.1270337,37.50408962,서울특별시 송파구 오금로35길 10 (오금동지상1층지하1층),02-3402-3333
2885,1,위생등급제,하나로황제짜장,127.1244197,37.50186512,서울특별시 송파구 오금로36길 22 지상1층 (가락동),02-402-8808
2886,1,위생등급제,진미식당,127.1304524,37.529332,서울특별시 강동구 성안로9길 16 (성내동),02-486-3054
2887,1,위생등급제,진도울돌목가는길,127.0080147,37.48983886,서울특별시 서초구 서초대로40길 41 지하1층 (서초동),
2888,1,위생등급제,하동관 강남분점,127.0553362,37.50506039,서울특별시 강남구 테헤란로78길 16 (대치동지상2층),02-565-3355
2889,6,먹을만큼적당히,이한업 삼성동뚝배기,127.0557883,37.51068605,서울특별시 강남구 테헤란로81길 64 (삼성동),
2890,1,위생등급제,삼성동 북엇국,127.0574487,37.51073211,서울특별시 강남구 테헤란로87길 47 (삼성동지상1층),
2891,1,위생등급제,(주)대명레저산업 삼성지점,127.059443,37.5096319,서울특별시 강남구 테헤란로87길 22 (삼성동도심공항터미널 4층),            
2892,1,위생등급제,마노디셰프 삼성점,127.0582482,37.50905224,서울특별시 강남구 테헤란로87길 21 (삼성동지하1층),02-561-9011
2893,1,위생등급제,압구정부대찌개,127.0384055,37.52698312,서울특별시 강남구 언주로172길 55 (신사동지하1층),02-514-1981
2894,1,위생등급제,삼성웰스토리(주)SEI타워,127.053212,37.48874594,서울특별시 강남구 언주로30길 39 지하1층 (도곡동 SEI타워),02-529-8645
